order_id,quantity,lodgement_date,estimated_delivery,salesman_number,model_id,contract_id
536,240,2016-04-03,2016-04-28,12212523,427,488
537,340,2000-10-24,2000-09-30,12212523,428,403
538,710,2017-04-05,2017-03-04,12212523,429,489
539,550,2013-06-15,2013-06-30,12212523,253,490
540,290,2011-03-19,2011-04-06,12212523,131,306
541,940,2011-04-08,2011-03-03,12212523,330,306
542,280,2014-09-06,2014-09-05,12212523,430,491
543,350,2006-11-29,2007-01-17,12212523,431,492
544,560,2003-12-29,2004-01-08,12212523,432,493
545,560,2014-04-29,2014-04-07,12212523,433,494
546,670,2012-11-18,2012-10-26,12212523,269,495
547,50,2000-02-28,2000-03-05,12212523,434,496
548,60,2017-11-14,2017-11-20,12212523,62,497
549,930,2014-07-29,2014-08-20,12212523,291,498
550,240,2018-06-08,2018-05-15,12212523,435,499
551,290,2012-06-17,2012-05-27,12212523,436,500
552,40,2016-05-19,2016-05-14,12212523,437,310
553,120,2000-03-17,2000-03-14,12212523,29,501
554,80,2018-11-18,2018-11-26,12212523,438,502
555,140,2000-05-04,2000-06-03,12212523,439,311
556,270,2020-12-05,2021-01-05,12212523,440,315
557,170,2014-06-02,2014-06-21,12212523,410,318
558,890,2014-10-16,2014-10-21,12212523,441,503
559,490,2016-04-04,2016-04-26,12212523,442,504
560,850,2021-08-17,2021-07-23,12212523,155,505
561,260,2007-05-12,2007-05-26,12212523,202,506
562,610,2005-09-14,2005-08-30,12212523,443,326
563,710,2017-08-09,2017-07-22,12212523,444,507
564,390,2000-03-11,2000-02-09,12212523,201,327
565,620,2004-04-28,2004-04-20,12212523,445,508
566,330,2009-02-22,2009-03-18,12212523,446,509
567,640,2009-02-28,2009-04-03,12212523,127,509
568,720,2020-03-22,2020-03-22,12212523,284,510
569,940,2011-10-18,2011-10-02,12212523,447,511
570,180,2007-09-30,2007-09-09,12212523,27,512
571,250,2011-03-13,2011-02-10,12212523,448,330
572,190,2004-09-22,2004-10-22,12212523,381,513
573,450,2018-03-17,2018-05-02,12212523,57,514
574,630,2001-08-24,2001-08-30,12212523,449,515
575,850,2005-07-25,2005-09-02,12212523,450,516
576,280,2016-09-27,2016-10-01,12212523,451,517
577,430,2017-06-29,2017-07-25,12212523,452,518
578,920,2016-08-29,2016-07-15,12212523,407,519
579,840,2012-04-29,2012-03-29,12212523,453,520
580,800,2006-01-30,2006-02-02,12212523,454,521
581,290,2001-06-23,2001-06-05,12212523,455,522
582,990,2002-03-23,2002-04-01,12212523,456,523
583,180,2001-09-18,2001-10-05,12212523,457,341
584,650,2011-10-13,2011-11-19,12212523,458,524
585,850,2014-06-01,2014-07-08,12212523,459,525
586,790,2004-06-10,2004-07-15,12212523,460,526
587,270,2004-06-28,2004-07-22,12212523,461,526
588,700,2004-01-31,2003-12-29,12212523,126,527
589,710,2005-09-15,2005-10-14,12212523,309,528
590,480,2000-12-06,2001-01-16,12212523,462,529
591,330,2015-05-01,2015-06-06,12212523,463,351
592,880,2014-11-23,2014-12-11,12212523,351,353
593,910,2000-04-12,2000-04-28,12212520,136,530
594,310,2011-05-31,2011-06-13,12212520,464,531
595,490,2017-12-29,2017-12-23,12212520,147,532
596,360,2018-01-13,2018-01-22,12212520,139,532
597,820,2000-04-03,2000-03-14,12212520,328,533
598,850,2002-10-12,2002-11-10,12212520,315,534
599,360,2007-06-12,2007-05-29,12212520,465,535
600,160,2004-09-17,2004-09-06,12212520,466,8
601,690,2002-09-26,2002-09-27,12212520,467,536
602,290,2002-01-28,2001-12-26,12212520,224,537
603,120,2002-05-16,2002-05-01,12212520,468,538
604,830,2005-01-22,2005-01-31,12212520,469,539
605,940,2019-03-19,2019-03-30,12212520,470,540
606,240,2009-09-24,2009-09-27,12212520,106,541
607,190,2017-06-24,2017-06-20,12212520,471,542
608,570,2003-04-20,2003-03-21,12212520,408,543
609,240,2009-02-25,2009-02-16,12212520,472,544
610,30,2015-12-07,2016-01-19,12212520,205,16
611,460,2001-07-14,2001-06-13,12212520,183,545
612,580,2013-02-01,2013-02-24,12212520,424,21
613,190,2005-04-07,2005-04-03,12212519,473,546
614,650,2015-11-27,2015-12-23,12212519,317,547
615,120,2008-04-15,2008-05-15,12212519,151,548
616,830,2016-08-09,2016-06-16,12212519,474,550
617,990,2013-12-26,2014-01-05,12212519,317,551
618,850,2002-09-25,2002-09-02,12212519,217,552
619,830,2011-10-16,2011-10-05,12212519,475,553
620,60,2007-10-04,2007-08-30,12212519,101,554
621,250,2018-06-24,2018-06-17,12212519,296,555
622,60,2018-03-13,2018-05-05,12212519,387,556
623,150,2015-11-21,2015-11-30,12212516,476,547
624,330,2001-05-30,2001-06-17,12212516,274,557
625,910,2016-12-04,2016-12-08,12212516,477,558
626,90,2014-11-22,2014-11-19,12212516,478,559
627,330,2019-10-03,2019-09-25,12212516,99,354
628,270,2001-11-05,2001-10-27,12212516,479,560
629,640,2016-09-09,2016-09-28,12212516,480,356
630,570,2012-04-03,2012-03-25,12212516,481,561
631,540,2012-03-15,2012-03-17,12212516,482,561
632,130,2015-06-15,2015-06-11,12212516,483,562
633,780,2018-03-16,2018-03-13,12212516,138,556
634,140,2011-06-23,2011-06-05,12212423,484,563
635,560,2006-09-30,2006-09-24,12212423,485,564
636,80,2019-06-20,2019-06-16,12212423,486,565
637,640,2000-05-13,2000-05-31,12212423,458,566
638,650,2006-03-20,2006-04-11,12212423,487,567
639,130,2012-11-08,2012-10-23,12212423,293,568
640,570,2005-12-05,2005-12-12,12212423,281,569
641,820,2008-11-07,2008-10-11,12212423,488,570
642,520,2008-09-23,2008-11-10,12212423,489,570
643,440,2019-03-10,2019-04-06,12212423,490,571
644,300,2020-02-10,2020-02-03,12212423,491,572
645,270,2015-02-22,2015-01-02,12212423,492,573
646,630,2007-09-28,2007-09-30,12212423,493,574
647,260,2016-07-30,2016-07-03,12212423,46,174
648,430,2016-07-18,2016-08-08,12212423,384,174
649,450,2011-08-16,2011-09-08,12212407,494,575
650,730,2011-08-20,2011-08-28,12212407,495,575
651,20,2009-10-31,2009-10-29,12212407,496,576
652,90,2012-11-13,2012-10-31,12212407,497,577
653,630,2020-01-15,2020-02-24,12212407,455,578
654,580,2017-05-17,2017-04-02,12212407,153,579
655,990,2019-04-17,2019-05-02,12212407,498,362
656,930,2000-01-26,2000-02-11,12212407,214,445
657,810,2002-08-30,2002-09-18,12212407,499,580
658,600,2015-01-30,2015-01-11,12212407,500,253
659,330,2020-05-17,2020-04-20,12212407,501,581
660,270,2005-11-26,2006-01-12,12212407,41,582
661,470,2012-01-07,2011-11-28,12212407,393,583
662,380,2009-05-01,2009-04-23,12212407,88,584
663,780,2008-07-18,2008-06-24,12212407,502,368
664,470,2014-06-09,2014-07-08,12212407,503,452
665,350,2006-07-27,2006-07-19,12212407,504,372
666,370,2016-03-23,2016-03-07,12212407,505,264
667,440,2009-06-04,2009-06-23,12212407,506,272
668,750,2020-12-03,2020-11-19,12212407,48,585
669,710,2016-06-04,2016-06-20,12212407,72,586
670,830,2007-09-30,2007-10-09,12212407,228,587
671,570,2019-11-26,2019-10-27,12212407,215,382
672,680,2015-02-22,2015-02-25,12212407,507,588
673,620,2009-01-06,2008-12-24,12212407,110,589
674,600,2015-02-23,2015-03-11,12212407,508,590
675,830,2018-03-13,2018-03-03,12212407,509,591
676,900,2021-12-05,2021-12-10,12212407,257,464
677,470,2003-08-16,2003-09-16,12212407,510,592
678,720,2010-10-22,2010-11-22,12212407,511,387
679,540,2003-12-29,2003-12-24,12212407,512,593
680,450,2019-09-12,2019-10-22,12212407,513,594
681,360,2017-04-11,2017-03-20,12212407,514,595
682,260,2011-08-23,2011-09-12,12212407,515,596
683,840,2019-12-09,2020-01-12,12212407,212,597
684,970,2020-07-24,2020-08-29,12212407,516,598
685,170,2002-09-29,2002-10-01,12212407,517,397
686,50,2000-11-20,2000-10-15,12212407,401,599
687,490,2010-08-22,2010-08-05,12212407,518,600
688,230,2018-02-01,2018-01-27,12212407,24,601
689,490,2018-09-28,2018-09-24,12212407,325,602
690,320,2002-08-17,2002-08-04,12212407,519,480
691,540,2002-09-10,2002-08-11,12212407,178,480
692,560,2020-12-21,2020-11-04,12212407,520,482
693,560,2021-07-05,2021-07-11,12212407,521,300
694,180,2003-09-18,2003-11-06,12212407,238,603
695,30,2006-03-08,2006-03-27,12212407,102,486
696,780,2001-07-10,2001-06-17,12212407,522,604
697,590,2000-10-13,2000-11-03,12212407,217,403
698,970,2003-04-27,2003-04-24,12212407,91,605
699,520,2013-05-27,2013-05-14,12212407,361,490
700,280,2011-03-10,2011-03-17,12212407,523,306
701,20,2001-01-17,2000-12-22,12212407,524,407
702,240,2018-09-09,2018-09-22,12212407,525,606
703,710,2017-11-15,2017-10-24,12212407,526,497
704,290,2013-03-09,2013-02-22,12212407,261,607
705,280,2018-11-25,2018-11-02,12212407,29,502
706,660,2014-10-02,2014-10-20,12212407,491,413
707,480,2003-07-03,2003-08-04,12212407,367,316
708,800,2021-05-08,2021-05-23,12212407,171,608
709,630,2014-07-21,2014-07-17,12212407,8,318
710,90,2014-10-28,2014-10-28,12212407,324,503
711,790,2016-02-25,2016-03-28,12212407,69,417
712,700,2003-04-08,2003-04-25,12212407,448,321
713,890,2006-12-16,2007-01-22,12212407,229,609
714,210,2017-10-26,2017-11-17,12212407,14,610
715,710,2017-01-08,2017-01-09,12212407,178,611
716,710,2006-07-03,2006-08-05,12212407,375,426
717,820,2019-04-13,2019-04-03,12212407,262,612
718,990,2019-07-19,2019-07-07,12212407,238,613
719,150,2004-05-18,2004-04-28,12212407,295,508
720,920,2008-08-20,2008-08-20,12212407,421,614
721,670,2007-09-15,2007-09-01,12212407,527,512
722,920,2011-03-20,2011-03-10,12212407,232,330
723,890,2009-02-03,2009-03-19,12212407,315,331
724,860,2017-01-21,2016-12-30,12212407,200,615
725,70,2001-12-18,2001-12-16,12212407,411,616
726,990,2015-11-22,2015-12-20,12212407,239,617
727,450,2019-12-11,2019-12-16,12212407,528,618
728,990,2004-05-14,2004-04-09,12212407,529,619
729,560,2018-05-13,2018-06-13,12212407,530,620
730,710,2016-06-13,2016-06-10,12212407,531,621
731,590,2010-05-28,2010-05-21,12212407,532,436
732,970,2003-11-08,2003-09-30,12212407,7,622
733,800,2013-06-04,2013-07-22,12212407,533,623
734,710,2005-12-22,2005-12-12,12212407,43,346
735,920,2001-02-15,2001-01-01,12212407,517,347
736,790,2016-12-05,2016-12-09,12212407,124,624
737,940,2007-01-15,2007-02-20,12212407,534,625
738,250,2014-11-12,2014-11-12,12212407,535,626
739,190,2014-12-29,2014-11-24,12212407,46,353
740,110,2010-06-01,2010-05-27,12212302,536,627
741,940,2019-03-30,2019-03-19,12212302,205,628
742,130,2000-05-21,2000-06-22,12212302,362,566
743,710,2009-02-18,2009-03-06,12212302,537,629
744,890,2001-04-22,2001-05-01,12212302,360,630
745,330,2021-05-22,2021-04-29,12212302,538,631
746,60,2021-06-04,2021-04-29,12212302,539,631
747,730,2011-10-20,2011-11-03,12212302,540,632
748,790,2018-03-01,2018-02-23,12212302,524,633
749,80,2020-05-21,2020-07-04,12212302,541,171
750,720,2012-08-04,2012-09-19,12212302,216,634
751,300,2017-11-29,2017-12-07,12212302,263,172
752,760,2017-11-07,2017-12-12,12212302,111,172
753,160,2009-05-07,2009-04-22,12212302,542,635
754,710,2019-06-12,2019-07-15,12212302,543,636
755,140,2003-07-12,2003-06-26,12212302,544,637
756,350,2021-02-27,2021-02-24,12212215,491,638
757,10,2021-01-30,2021-03-07,12212215,545,638
758,360,2011-04-16,2011-03-23,12212215,546,639
759,600,2011-06-29,2011-06-29,12212215,547,640
760,260,2019-05-03,2019-05-10,12212215,548,641
761,380,2014-03-11,2014-04-07,12212215,549,642
762,600,2006-11-04,2006-09-23,12212215,503,643
763,460,2009-08-22,2009-08-21,12212215,550,644
764,740,2000-08-26,2000-09-29,12212215,551,36
765,950,2001-02-16,2001-02-28,12212215,522,645
766,540,2022-02-28,2022-03-10,12212215,552,646
767,90,2017-04-07,2017-05-25,12212215,553,647
768,270,2002-09-26,2002-09-06,12212215,554,38
769,500,2018-08-04,2018-08-03,12212215,555,648
770,70,2006-05-05,2006-04-22,12212215,556,649
771,600,2007-10-29,2007-10-05,12212215,238,40
772,940,2008-11-19,2008-12-10,12212215,557,650
773,780,2011-11-14,2011-12-22,12212215,558,651
774,900,2006-06-17,2006-06-04,12212215,377,652
775,240,2020-12-21,2021-01-15,12212215,559,653
776,600,2020-05-13,2020-05-03,12212215,518,654
777,660,2011-11-12,2011-10-29,12212215,560,44
778,450,2001-11-08,2001-09-17,12212215,561,47
779,420,2013-08-07,2013-08-24,12212215,379,655
780,840,2002-02-26,2002-02-15,12212215,562,656
781,450,2001-07-15,2001-09-01,12212215,166,657
782,830,2016-07-08,2016-08-17,12212215,563,658
783,410,2014-05-17,2014-04-29,12212215,564,54
784,520,2010-04-06,2010-02-10,12212215,565,659
785,100,2013-05-19,2013-04-01,12212215,540,660
786,610,2014-02-21,2014-03-20,12212215,566,57
787,290,2019-09-15,2019-10-01,12212215,535,661
788,770,2017-06-10,2017-05-15,12212215,567,58
789,580,2003-07-13,2003-05-29,12212215,296,662
790,550,2016-08-09,2016-08-08,12212215,568,663
791,910,2019-08-03,2019-07-02,12212215,569,664
792,490,2006-12-25,2006-12-20,12212215,570,665
793,680,2001-10-08,2001-10-02,12212215,571,666
794,570,2013-07-07,2013-08-18,12212215,560,667
795,520,2015-11-29,2015-12-12,12212215,572,668
796,830,2008-11-07,2008-11-18,12212215,131,669
797,50,2003-03-26,2003-04-24,12212215,365,670
798,520,2012-01-07,2012-01-27,12212215,132,69
799,590,2013-12-01,2013-11-15,12212215,430,671
800,590,2017-11-22,2018-01-11,12212215,569,672
801,540,2017-09-11,2017-08-12,12212215,573,72
802,240,2000-07-16,2000-06-21,12212215,79,673
803,620,2000-08-15,2000-07-04,12212215,397,673
804,820,2011-09-10,2011-09-11,12212215,574,674
805,130,2003-02-14,2003-02-02,12212215,274,675
806,870,2000-02-25,2000-03-24,12212215,331,676
807,950,2014-07-28,2014-08-02,12212215,349,677
808,230,2004-02-15,2004-01-21,12212215,575,678
809,410,2013-07-04,2013-08-11,12212215,76,679
810,690,2021-08-16,2021-07-05,12212215,378,680
811,850,2004-01-23,2003-12-22,12212215,576,681
812,720,2010-03-19,2010-02-19,12212215,577,682
813,590,2007-12-14,2007-10-30,12212215,578,81
814,840,2011-10-01,2011-09-16,12212215,515,683
815,230,2009-03-04,2009-03-23,12212215,482,684
816,950,2004-03-14,2004-03-22,12212215,69,685
817,900,2001-07-15,2001-08-04,12212215,579,686
818,300,2012-06-23,2012-06-26,12212215,464,687
819,60,2014-03-25,2014-03-12,12212215,324,688
820,980,2013-10-01,2013-09-15,12212215,580,689
821,450,2004-10-20,2004-09-24,12212215,38,690
822,960,2005-09-07,2005-08-11,12212215,241,691
823,440,2007-02-09,2007-03-16,12212215,197,92
824,170,2020-02-19,2020-01-16,12212215,310,692
825,810,2020-01-29,2020-02-04,12212215,252,692
826,80,2008-05-28,2008-06-14,12212215,136,693
827,600,2009-11-07,2009-09-19,12212215,412,694
828,690,2007-10-25,2007-10-25,12212215,581,695
829,360,2013-07-28,2013-08-16,12212215,230,696
830,150,2021-02-23,2021-02-15,12212215,582,697
831,230,2021-09-03,2021-09-17,12212215,583,698
832,390,2014-07-28,2014-07-14,12212215,459,699
833,50,2002-04-27,2002-05-07,12212215,584,700
834,140,2012-02-18,2011-12-28,12212215,337,701
835,80,2013-03-26,2013-04-20,12212215,244,702
836,50,2016-06-26,2016-05-27,12212215,585,703
837,810,2018-03-07,2018-02-06,12212215,586,704
838,180,2012-02-10,2012-02-09,12212215,587,705
839,680,2005-06-18,2005-07-26,12212215,455,706
840,630,2012-02-05,2012-01-19,12212215,588,101
841,130,2006-06-19,2006-07-20,12212215,31,707
842,210,2004-11-22,2004-11-13,12212215,552,708
843,650,2000-05-08,2000-06-03,12212215,74,104
844,330,2001-09-05,2001-08-07,12212215,589,709
845,630,2017-10-24,2017-10-17,12212215,119,710
846,290,2008-03-19,2008-02-20,12212215,590,711
847,940,2009-04-30,2009-04-27,12212215,64,111
848,200,2006-10-15,2006-09-16,12212215,14,112
849,970,2001-07-04,2001-08-23,12212215,591,712
850,50,2005-06-16,2005-06-12,12212215,592,713
851,20,2003-05-03,2003-05-11,12212215,226,714
852,480,2017-08-11,2017-10-02,12212215,593,715
853,20,2005-01-02,2004-12-03,12212215,146,716
854,780,2020-12-05,2020-12-15,12212215,304,717
855,730,2002-12-17,2002-11-28,12212215,211,718
856,170,2001-03-23,2001-03-07,12212215,264,719
857,880,2022-03-13,2022-03-06,12212215,594,720
858,820,2010-04-03,2010-05-14,12212215,527,721
859,620,2013-08-29,2013-07-30,12212215,122,722
860,420,2011-01-01,2011-01-19,12212215,556,723
861,650,2017-03-22,2017-03-14,12212215,364,126
862,560,2009-10-13,2009-09-12,12212215,405,724
863,170,2012-07-30,2012-07-09,12212215,523,725
864,730,2004-09-21,2004-08-27,12212215,595,127
865,180,2003-09-13,2003-10-02,12212215,444,128
866,100,2017-04-08,2017-03-30,12212215,576,726
867,150,2021-07-09,2021-07-30,12212215,596,727
868,910,2018-01-03,2017-11-26,12212215,539,728
869,320,2014-05-06,2014-05-02,12212215,8,729
870,310,2008-09-30,2008-09-22,12212215,597,730
871,190,2008-11-08,2008-11-05,12212215,524,730
872,760,2007-03-22,2007-04-09,12212215,598,731
873,50,2007-04-19,2007-03-29,12212215,371,731
874,320,2018-03-24,2018-03-09,12212215,583,732
875,860,2012-02-21,2012-03-04,12212215,599,733
876,360,2016-08-05,2016-07-20,12212215,451,734
877,180,2015-04-21,2015-05-26,12212215,600,137
878,100,2021-12-07,2021-12-16,12212215,363,138
879,820,2001-10-19,2001-09-18,12212215,601,141
880,650,2019-09-15,2019-10-23,12212215,602,735
881,830,2014-08-25,2014-08-18,12212215,603,736
882,500,2009-12-22,2009-12-26,12212215,604,737
883,80,2010-01-15,2010-01-09,12212215,269,737
884,260,2006-01-07,2006-03-01,12212215,10,738
885,750,2016-01-25,2015-12-16,12212215,519,739
886,920,2020-11-03,2020-09-16,12212215,491,740
887,310,2003-06-01,2003-06-19,12212215,530,741
888,950,2013-11-10,2013-11-05,12212215,605,742
889,830,2005-02-05,2004-12-27,12212215,104,743
890,1000,2016-05-02,2016-05-27,12212215,606,744
891,640,2007-12-20,2007-11-14,12212215,441,148
892,550,2012-03-30,2012-02-13,12212215,498,745
893,620,2016-12-18,2016-11-15,12212215,607,746
894,200,2009-09-28,2009-08-13,12212215,608,747
895,970,2001-09-27,2001-10-15,12212215,609,748
896,50,2016-07-28,2016-06-07,12212215,223,749
897,620,2010-08-14,2010-07-30,12212215,217,750
898,590,2008-03-24,2008-03-22,12212215,511,163
899,690,2017-08-13,2017-08-02,12212123,50,751
900,890,2011-01-26,2011-03-01,12212123,610,752
901,750,2019-07-11,2019-06-12,12212123,177,753
902,850,2020-12-15,2021-01-28,12212123,205,754
903,530,2018-06-23,2018-05-31,12212123,545,755
904,970,2019-04-28,2019-05-03,12212123,23,756
905,760,2011-03-13,2011-03-13,12212123,419,757
906,520,2011-03-02,2011-04-10,12212123,274,757
907,40,2001-10-01,2001-10-06,12212123,611,758
908,180,2008-08-22,2008-07-12,12212123,612,446
909,350,2017-06-27,2017-06-13,12212123,613,759
910,990,2022-01-29,2022-01-14,12212123,614,760
911,540,2003-07-27,2003-08-13,12212123,335,258
912,540,2009-11-05,2009-12-21,12212123,285,761
913,530,2000-11-04,2000-11-09,12212123,254,260
914,180,2007-01-20,2007-02-15,12212123,615,762
915,470,2004-05-26,2004-04-22,12212123,432,453
916,510,2007-05-08,2007-04-22,12212123,616,763
917,420,2002-08-26,2002-08-05,12212123,561,271
918,370,2017-03-12,2017-04-01,12212123,92,273
919,930,2006-10-05,2006-11-26,12212123,617,459
920,300,2020-10-23,2020-12-07,12212123,513,585
921,160,2003-10-29,2003-09-23,12212123,618,277
922,460,2015-02-17,2015-03-06,12212123,324,588
923,10,2000-08-26,2000-08-25,12212123,55,764
924,930,2020-07-21,2020-08-14,12212123,619,765
925,850,2007-07-05,2007-06-28,12212123,106,766
926,730,2020-08-01,2020-09-18,12212123,620,767
927,820,2010-06-25,2010-07-21,12212123,621,768
928,790,2015-06-11,2015-07-10,12212123,622,769
929,220,2007-03-10,2007-01-23,12212123,526,286
930,620,2020-07-12,2020-08-20,12212123,244,598
931,800,2021-11-20,2021-11-19,12212123,623,393
932,500,2012-03-12,2012-03-26,12212123,84,770
933,720,2003-05-29,2003-07-02,12212123,624,771
934,1000,2015-08-24,2015-07-19,12212123,310,772
935,380,2018-10-15,2018-10-16,12212123,247,773
936,870,2015-08-04,2015-07-21,12212123,625,774
937,650,2007-11-16,2007-11-06,12212123,292,775
938,730,2002-09-01,2002-09-06,12212123,199,480
939,650,2002-02-25,2002-02-25,12212123,174,776
940,260,2016-02-28,2016-02-05,12212123,172,777
941,470,2021-08-11,2021-09-24,12212123,626,778
942,310,2001-06-21,2001-05-26,12212123,121,604
943,440,2016-07-30,2016-07-20,12212123,454,304
944,970,2007-01-04,2006-12-19,12212123,359,779
945,250,2016-01-19,2016-03-03,12212123,627,410
946,1000,2012-07-14,2012-06-20,12212123,628,780
947,520,2016-12-02,2016-12-03,12212123,167,781
948,540,2016-05-25,2016-05-11,12212123,121,310
949,850,2005-12-15,2005-12-11,12212123,141,314
950,340,2008-10-23,2008-10-07,12212123,609,782
951,830,2009-11-15,2009-11-18,12212123,175,317
952,940,2021-05-11,2021-05-19,12212123,23,608
953,860,2014-07-28,2014-06-03,12212123,629,318
954,230,2020-04-09,2020-04-02,12212123,335,320
955,120,2016-06-03,2016-06-09,12212123,166,783
956,150,2012-03-25,2012-04-03,12212123,146,421
957,970,2019-04-26,2019-04-19,12212123,240,784
958,750,2015-04-16,2015-03-01,12212123,534,785
959,340,2017-07-31,2017-08-01,12212123,630,507
960,690,2007-10-25,2007-11-19,12212123,22,328
961,400,2013-03-27,2013-04-12,12212123,145,786
962,250,2011-09-06,2011-10-17,12212123,631,787
963,160,2012-03-23,2012-02-08,12212123,548,788
964,940,2016-04-26,2016-05-09,12212123,632,789
965,370,2006-10-05,2006-09-20,12212123,324,790
966,940,2007-06-19,2007-05-22,12212123,357,430
967,90,2013-08-24,2013-08-14,12212123,400,339
